interval_id,u_connected_component_count,u_mean_connected_component_size,u_mean_shortest_path,u_diameter,u_node_count,u_edge_count,u_density,u_mean_clustering_coefficient,u_mean_degree,u_assortativity
2017-01-01,-1.3882374186040318,0.27284463912275414,0.259420976434889,0.16031717257064507,-1.7733005380697333,-1.7521929115415067,2.154445488144107,-1.533392802930743,-0.038836701715147325,0.3640899853359011
2017-01-02,-0.7259853188315287,-0.19527447600509812,2.34035194533271,3.3750104767216,-1.0199152448621445,-1.0494395584808602,0.7508549293522258,0.20037066081230923,-0.18899509929981864,-0.473552997078753
2017-01-03,-0.9806976648978761,0.10550161792290239,-0.9263182109578407,-1.125560149089737,-1.2149090854570497,-1.0389507024650297,1.3406082738290643,1.3096100991770414,0.559318764499224,-0.7444854390595207
2017-01-04,-0.8533414918647024,1.246393216867674,-1.1752320897238588,-1.125560149089737,-0.293120020826588,0.14629002732382165,0.400025013658386,0.751601220859256,1.190738783407049,0.2989742400479615
2017-01-05,-0.36938803433864237,-0.29675212471636886,3.4473905623195127,2.4106024854763133,-0.5767474253282685,-0.7452627340217745,0.09744991046891512,-0.6950420090972099,-0.582208085568028,-1.9938299217792128
2017-01-06,-0.16561815748556447,-0.7864828319141547,0.12626845279422802,0.16031717257064507,-0.7008344147977538,-0.9025955742592326,0.17871049830577945,-1.0491772967458821,-0.7111723419070478,-0.6530720379961695
2017-01-07,-0.9042839610779718,0.1419593262778102,0.7641038898471765,0.8032558334008361,-1.0730953832062096,-1.0284618464491992,0.9261490588257775,-0.11003332208391779,0.0701101273979307,-0.6380719145325374
2017-01-08,-1.4137086532106666,1.467732527339247,-0.9685738033849026,-1.4470294795048324,-1.2680892238011148,-0.7452627340217745,1.9910884507625592,1.765260753119012,1.884536834443059,0.8163554655276475
2017-01-09,0.3438065346471303,-1.449337764399932,2.489017141230391,2.089133155061218,-0.7185611275791088,-1.2067723987183183,-0.12956335942555225,-0.003785189234006662,-1.6285112910044746,-0.5771131164493919
2017-01-10,-1.0061688995045108,1.5205781869073842,-0.1951013232555644,-0.4826214882595459,-0.42607036668675075,0.009934899118024596,0.5466410716805191,0.8919380633531206,1.2205697577404444,-1.0342984444785093
2017-01-11,-0.9042839610779718,-0.532508278288007,-0.05238980541214611,-1.125560149089737,-1.4896731335680529,-1.489971511145743,1.5236762130952528,-0.12582042527601914,-0.11495663633677285,-0.060901018814227485
2017-01-12,-1.1335250725376844,0.2991803417351121,-0.13721005160903724,-0.4826214882595459,-1.3478594313172125,-1.2277501107499795,1.4820300210092656,0.5407259712125839,0.36439800425157587,0.011617071354763395
2017-01-13,-0.9297551956846066,-0.6065259997297194,-1.3772454809536243,-1.4470294795048324,-1.5694433410841504,-1.6368154953673706,1.5394895453493767,0.22959731686234286,-0.40490169314685576,0.759662496387851
2017-01-14,-1.566536060850475,1.3662432426173454,-0.8594565948550009,0.48178650298574055,-1.613760123037538,-1.4375272310665903,2.128742115168114,-1.0152574713652593,0.6368034471266563,0.6848828099931837
2017-01-15,-1.3627661839973972,1.1411345587179025,-1.3855263955921189,-1.4470294795048324,-1.3212693621451799,-1.0284618464491992,1.723297329783109,-0.17524443220388944,1.0292892382544543,-0.08142326944096749
2017-01-16,-0.9806976648978761,-0.058751993654800855,-2.1253973137737083,-2.0899681403350234,-1.3124060057545024,-1.23823896676581,1.3427403067436836,-0.4421011417037588,0.18371008022000804,1.155809462423354
2017-01-17,-0.7005140842248939,0.28293065288918884,1.4350916893496866,0.8032558334008361,-0.6565176328443662,-0.5459744697209942,0.4787604640885187,0.6547823963336595,0.27683434068361207,-0.9362166584900092
2017-01-18,-0.7259853188315287,0.7386957352819621,-0.9447901694676041,-0.4826214882595459,-0.39061694112404066,0.02042375513385514,0.4819651531438449,0.5478599841482432,1.1371002465301143,-0.4495399864125158
2017-01-19,-1.2099387763575886,1.4549082114997114,-0.4350840731770134,-0.8040908186746414,-0.8692381862206265,-0.5249967576893331,1.027760342713091,1.1779074436385226,1.0692911520900086,-0.6154303841935386
2017-01-20,-0.9806976648978761,-0.028887700640673086,1.0251916640202166,1.7676638246461225,-1.2946792929731474,-1.3431275269241154,1.111647865229968,0.25224992646201244,-0.2865875534845472,-0.24350162976077822
2017-01-21,-1.2099387763575886,-0.024063468692237612,-0.6392494187558125,-0.8040908186746414,-1.6403501922095705,-1.5214380791932347,2.0688979369562386,3.7161020247064043,0.393079318422588,1.460319234182266
2017-01-22,-1.5920072954571098,1.04861599130905,-0.13171334873728813,0.8032558334008361,-1.7910272508510883,-1.6053489273198789,2.591364090979898,-0.7386779876609182,0.7228223951016947,-1.987753436802174
2017-01-23,-1.2354100109642234,0.7419843627864952,-0.03523806891818494,-1.125560149089737,-1.28581593658247,-1.0704172705125212,1.5282212064412475,-0.5920341081676546,0.7219224447492306,-0.6225288850651506
2017-01-24,-0.5731579111917202,-0.11283954655816528,0.6915545137969338,0.48178650298574055,-0.7362878403604638,-0.6403741738634691,0.555064957312993,0.3266528956959125,0.2347089083361645,0.15245663051334551
2017-01-25,-1.184467541750954,1.627223093779128,-0.730563178698111,-0.4826214882595459,-0.7274244839697863,-0.2313087892460779,1.0016878484156262,0.4027136472098609,1.5135648187495048,-1.983651900918218
2017-01-26,0.06362295397414819,-0.8260046346134092,1.9345976982427946,0.8032558334008361,-0.44379707946810576,-0.6403741738634691,-0.04876817122844831,-0.9594548415794822,-0.6416140275854038,-1.5457048941688956
2017-01-27,-1.0316401341111456,0.48876004493753805,-0.4178424643428111,-0.16115215784445042,-1.0730953832062096,-0.8396624381642493,1.192909286399279,0.9815432511274385,0.7412558609418516,1.2488956506329438
2017-01-28,-1.1335250725376844,-0.12331156825887077,-0.2416540258700601,0.16031717257064507,-1.5783066974748279,-1.6053489273198789,1.6373874387800518,0.5062738972183964,-0.23509589346912357,0.6927172473662253
2017-01-29,-1.3627661839973972,1.3096906531874686,-0.11505982210436791,-0.4826214882595459,-1.2414991546290823,-1.080906126528352,1.3618221630960077,-0.06112288963333943,0.5059808621513803,0.3656457059756454
2017-01-30,-1.2099387763575886,0.4689270913717457,0.22429194932045052,-0.4826214882595459,-1.3833128568799227,-1.1438392626233351,1.7552120344711022,2.0451108568910588,0.8398906971815375,1.5772786087294475
2017-01-31,-0.31844556512537286,-1.0839931728298007,0.34113874197809996,0.16031717257064507,-1.1351388779409521,-1.395571807003268,0.5668901710063736,-0.3634191293750391,-1.0366570793357937,1.9041850036848407
