index,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
2017-01-01,-0.09343805743073635,0.4699412340956971,0.7585463871501776,-1.7920546652342104,3.424115324816277,0.7036275552070466,-1.2265146218651677,-1.0507391681020304,0.5256622148199925,-0.6639598479619652,1.8048843003501767,-0.6767708504964245,-0.5563251926056552,-1.1541679037977717,0.0012086952800477446,0.7680392257833114,1.8137809968631602,1.3185319771193125,-0.5690838497577047,0.9059402727864749,-0.5561965028794873,0.23928186858084388,-1.582762877520685,-1.9490919900481933,0.2548089000650567
2017-01-02,0.9347343977628181,0.9588688301735512,2.163691590350841,0.46422731752206736,0.7046142478380221,0.8754048141058549,-2.2112748445131216,-1.1101358341638625,2.605416459889757,-0.6928539110178397,0.02245225479600238,-1.2803275480788066,-0.7959439764206575,-1.5630652097543953,-0.9462346630208772,-0.21727639975244087,-0.6925391055814735,-0.1562087374555938,0.8493799528799253,1.1413736323177712,-0.8763047139379628,1.4780920221379303,0.49197640629219436,-0.9435368164222442,0.9401255048650389
2017-01-03,-0.2674300061680853,2.212440551304037,-0.9815278165764495,-0.5848176289676739,-0.6001723369161825,0.9817373166164498,0.3823467592672823,-1.3596035532700812,-0.18589482617758474,1.3519110459438788,0.5775891550960841,-1.9529001998418156,-1.408767591493893,-0.16627877778582867,-2.2740158842370377,-0.11901752065542298,-1.297482190002312,2.994446983470742,-0.006709648862472065,2.2510145644591306,-0.4449642846558953,-0.280164902227775,0.9893804697587697,0.8149036280533658,1.0333321342225432
2017-01-04,-0.048256202453095046,0.345962839439998,-0.7034542420041708,-2.495634167642087,-2.6491591052952352,-0.3689779037272019,1.1950806756124956,-0.7005776015048772,3.4347067672025693,-0.46619919764145323,-1.8440485180357982,1.6367212966534026,0.6104165099548748,0.9839862041043808,-0.5935338159794498,-0.6506069584862918,0.13534027847497895,-1.8342027453060674,-1.9230878465038168,-2.8781261064048635,2.043932658225171,-0.6757123044590616,0.8141213644411684,2.169415832212847,1.7212060835070946
2017-01-05,-0.5126644543335284,0.17889945566840626,3.5528882950666443,-1.2442325419912066,-0.4780591588399948,-2.0761311166875744,0.6059451759362836,-4.078268514056009,-0.30128550857436776,-1.1491250519440621,0.5554566099635071,1.018344690796519,1.296852514699293,-1.4313651399598892,-1.3479468549918867,-1.1627575181997583,2.3319339393382643,-1.0762092342559728,1.2234962028553356,-1.4887289656349545,-0.6441387877227066,0.42665628890570645,-0.7810595028331799,0.6181813814993485,0.0481437790823703
2017-01-06,0.7122409012043251,-1.0914010376741028,-0.7626991220395747,1.061043615669066,-0.19604368500237235,-3.227864550414135,-0.2207323991105509,-1.0635909431149697,-0.14329734740487532,2.7577113384452234,-1.5163142346785081,0.6522238387730914,-0.8070821340493863,1.6447033126209905,0.4597211838747841,-0.18854918510571944,0.5285416777449572,-1.7163766079959035,-0.43095895137344303,0.5975406120598303,-0.03271063158306006,-0.34813821063433303,0.15141905182461865,0.9474375746407101,-2.255619685251512
2017-01-07,-1.110354303980057,3.1254872588291134,2.881639593726273,-0.15719438690676268,-2.4777466935801735,-0.988573317420164,-1.1727783399381038,-3.183214529754134,2.253040474732393,0.18137913252038312,0.9475656566805718,-0.623896301322199,0.20108813831207192,-0.4798266443871559,1.066199061660992,-1.1363237163921929,-0.5684325584200579,-0.971211446811155,3.0028999247492356,0.544767430799461,-3.0019437512930027,0.4791098240773617,-1.3419547067408777,-0.35980966583093005,-1.4944826561213564
2017-01-08,0.014070606387086166,1.2014494831955747,-1.6364429730149663,-1.2761174437441778,-1.4756586891193741,0.5968030670943665,-0.8369795973937353,0.36899302398401007,0.24507162926312093,0.8807009557622477,-0.5322193958389809,0.46907138753122773,0.38452351444034955,0.17987057173701393,-1.1335254062878966,2.282547847529435,0.2229044368172923,0.7355898698398243,-0.757750465420668,-0.8701824188204321,0.1902699908853248,0.5284605288594988,-1.415173737229925,1.8526209937274216,-2.0043985095290564
2017-01-09,2.1652906187186516,-0.008348923420513923,0.5526039212508078,-1.579885427426809,-0.7681320645174243,0.3354837240083388,-0.5750123607162257,-0.44383946694715315,-0.6625737096485126,-2.042334191930724,0.4766462100643993,-0.40290233182987606,0.6526701597962389,-1.527364491893593,-1.6321603236610038,-2.085981286832485,1.794714213943634,0.17261434349022026,-0.062265701230139844,0.4227395055521263,0.14277394152075848,2.5584173342763012,-0.11363477639641335,-0.13951850884952086,0.517477849410973
2017-01-10,1.2306473720198141,-0.7593780641786247,-0.7278226140862644,0.028666847950296823,-0.6530354936250302,-0.26161308208267153,0.01694794190679494,-1.6293636505360274,1.7381187345517108,-0.9596233171270014,-0.11632473522170093,-1.1572985045580388,1.3164002598625582,-2.9675509792676666,-0.10098241530502564,0.6153398097458221,0.47236338265249717,-1.0573606663391826,0.7952634965317682,1.1790446679401343,-0.00730791653695203,1.9755983060543059,-0.7970434507712176,0.8973961448547514,-0.856629774975032
