index,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
2017-01-01,0.07688738102860161,0.8704711944959914,-2.3864892323782403,0.053988702489358525,-2.1783534272744514,0.9169507826459585,1.193026478901231,1.1483100148026042,4.336058128284163,-0.6951401542885176,0.3207926966215363,0.7942946305090499,-2.4884452173620413,0.6911232015026834,0.46818680960411896,-0.8222810676940879,-1.2437224795078603,0.6255988168196351,-1.3170935355376663,-1.1254653810119046,0.4056810168854955,0.26988087053385235,0.5519655196124003,0.5271019783422933,0.9030779866488601
2017-01-02,-0.39318439323582627,-0.34927139142311275,-0.7997929409160903,5.66197168402107,0.7395254392779518,-0.7141172977727754,0.006852730578065125,-0.32506150209716,0.9685550223867789,-1.4105458838795297,1.7550783282515123,-0.2771250748813219,-0.5535126418344156,-0.5909426526681623,0.5076512002521256,-1.7993442934829273,-0.7571134402637765,-1.8580415992100747,0.20188806744047594,-1.1342614321395115,-0.6583668795303458,3.550688783460313,-0.7473589085025415,-1.2879068635128152,-0.7501708387525513
2017-01-03,-0.07669599659078363,0.7352191100919795,0.554232434688987,2.9848725988173137,-0.8713591063439752,-1.0332341478008167,-0.5597152839312836,-2.3074627266505487,0.3939096900343983,-1.22970109349071,0.8606715801253328,-0.14521470059944314,2.360519560308226,-0.14429089852297072,0.06186596190214351,0.33427603907674175,-0.9146758236945736,-0.9132532459083805,0.4382696334716862,-1.6351884759906132,2.7626915529459324,0.9270069805711496,-0.22762511874697333,-0.5532127667413185,-1.559558792847053
2017-01-04,0.3807325581803771,0.5204045115179564,-0.049246762885478496,-0.01742391218118239,-0.655147471763105,0.07712827913395334,-0.6499502173998039,-0.5834553287718174,0.6766583695747083,-1.1686107190393433,0.384121087672829,-0.40616400099303873,2.4221116187735574,-0.4772437867139697,0.3248918581499264,-1.16983241592191,1.2683408242865064,-1.7690767959736124,-0.3438254143810511,-0.3198735280170655,-0.8950216635599634,0.9878295047683732,-1.0809553991455978,0.43405923484217457,0.16161358991440267
2017-01-05,-0.9333520640204924,-1.131282801314879,2.5508062027373857,-1.1850161326030122,-0.25055855122209325,-0.21686853024017727,0.3709075882067173,-1.6634911234967271,-0.12573072603624497,2.0614811077044592,-0.5578710987356016,0.5264018863831827,0.6632226084549383,1.0919439194875196,-0.1814513569121193,0.334850707897813,1.947911814014667,-0.6180229002384581,1.83622588613585,-1.2598057220403889,-1.6620003816039959,0.9013221358862904,-1.2403735093278563,0.3877651417352297,-0.8662816212539945
2017-01-06,-0.5808830223710033,-0.18074401419394498,1.8681660855702058,1.2798305993791643,0.9546782757719284,0.0500380842096724,-0.7729291909257298,-1.5906629618481098,-0.21281509667004017,-0.24345977244614472,0.7982452468387334,-0.5482357850249917,-0.5301724990607618,2.0803988833496105,-0.9008014109481443,0.6743277816940471,0.7825054570361807,-2.550746837494341,0.8535516614373708,-1.4910166453899962,-1.0940576092294434,0.32380272585691494,-0.9140948424173038,1.0059674456948087,-1.5556839971680354
2017-01-07,-0.202141910486767,-0.6842084303476368,0.08317705084050232,0.7116584137667521,0.35668484951993384,0.20070620961864005,-0.10120683856815249,-1.0671967653056031,0.6657472610775174,1.3704635890140078,1.2006197786104564,-0.9328525001526564,0.3977264460850184,0.07730173758899787,-1.1609237449921934,0.027905667913003578,0.9502121529115268,-1.557352776977208,-0.3517077322636494,-0.5889000955435045,-1.0735813362422462,0.6337720743527372,0.3834546851002418,0.9877634930441919,-0.3385473612734503
2017-01-08,-0.16109810480178788,-0.44157275025343234,0.3256410598401933,0.11697774914764235,-0.4397490395374688,0.2599846511951901,-0.7083943966832001,0.9040665312126075,0.5206488476420814,0.3689582661682829,3.740137144278094,-0.07775174587262675,-0.07910323321648582,-1.9754128526537817,-0.5925076301942314,0.2885794493397194,0.2684382767597966,0.6464271840349313,-0.7761112316581944,-1.5744250380859006,-1.8420396918243378,0.4487746365378455,-1.1141167373246919,0.3199971178117713,-0.7188180704333209
2017-01-09,2.271978946775859,-0.7855573492646524,1.266723097035019,0.19120162344021857,-0.9733563501138487,-1.6485459877419169,-0.37913849426115875,-0.12536787024605678,0.4660280264051315,-0.17780291536334103,1.5072769868184028,-0.44396514978613977,-0.7360582172221131,-1.3782576983039454,-0.34334220943848764,0.15641124382814797,-0.8805696821806633,-1.3695997953497785,0.453361446155305,0.6915248979531524,-0.03145344013787339,1.6565438064515399,-0.8434186855779577,-0.5429868601448602,-1.0767067213362371
2017-01-10,0.9784666508802609,-1.783203053607809,-0.2756078827237696,-1.2167395755398833,-1.7475998760884581,-1.4959001714836364,-0.14484954634532526,-0.6870415388602096,0.6346058177380217,-1.650025168882169,1.0797939616221806,-0.5623084978779068,0.5600250226672249,0.3253775857168698,-0.10095403600612399,-0.6726687313897408,0.2421238488094449,-0.23046918029295,1.0906309337997084,1.6189732657677474,-0.7027615311441593,0.18894874068652862,-0.538284933845305,2.608249458396811,-0.4492614924950347
2017-01-11,-0.42178047945433955,-1.0016706719016837,1.6865174592027423,0.08731709303090807,-1.893013900554936,1.5446091998763203,0.39696947925477866,-1.1198080775798895,-0.845391240459239,-1.6582312021726482,0.7906923938581255,0.07243012786520367,2.1958343832401197,0.15063466029352413,-0.03544680515949694,-0.3983469581745533,2.331617886013819,-2.229439031448391,0.3455826531910917,-0.177792754981858,-1.5986836099909991,0.9204759364232397,-0.24852685087630355,0.11272943481173242,-1.513624805143866
2017-01-12,-1.097081114991473,-1.2935998396794273,-0.2784666601601983,0.7467043916668463,-1.2213050607751021,-0.4071262045601215,-0.1874194343969609,-0.15819653982513404,1.4051904524333518,-0.1674424600466562,0.37256585906205975,0.1664067105401934,1.2988154568042443,0.7505058537235709,0.7830827624686866,-0.46561336302304074,0.7799344621842748,-0.7534375348100921,-0.35139420948032607,-0.18094573359599433,0.4994806114309649,2.9140653262699407,-0.4379179010324556,-0.15482084838582344,-1.7496298484695632
