created_utc,2019-ncov,2019ncov,corona,coronavirus,covid,covid-19,covid19,mers,outbreak,pandemic,rona,sars,sars-cov-2,sars2,sarscov19,virus,wuflu,wuhan
2020-03-10,0.0,0.0,4.7630580898162204e-05,7.01505910143234e-05,3.785927255039854e-06,3.834359426795071e-06,4.50114682919671e-06,3.4925956971221004e-07,1.3476996748092927e-05,7.573242133817161e-06,6.342588497769903e-08,4.905158092156216e-07,0.0,0.0,0.0,0.0001669985932454005,0.0,1.3533978701982583e-07
2020-03-11,0.0,0.0,3.989770060892767e-05,7.128310963833293e-05,1.2026607722769812e-05,7.260613366735692e-06,5.3112542261140674e-06,4.3254091837087785e-08,2.0131234668936265e-05,1.8962703967208568e-05,0.0,2.599961203094293e-06,0.0,0.0,0.0,0.00012887619409190676,0.0,1.024380249948781e-06
2020-03-12,0.0,0.0,9.173915802384264e-05,0.00010043825519302877,1.1618111120501682e-05,1.0923576607928295e-05,5.0001204225826074e-06,0.0,1.2812066386738406e-05,4.643506699404882e-05,0.0,1.4388907455193907e-06,0.0,0.0,0.0,0.00026640180991260686,0.0,1.6736404339770618e-06
2020-03-13,0.0,0.0,0.000112294993371236,0.00013289725656575826,1.8656097368420464e-05,1.1573782922533846e-05,5.113987803260144e-06,0.0,2.747015020771027e-05,7.624421149120395e-05,0.0,1.1928336863341352e-07,4.413583793543413e-08,0.0,0.0,0.00022629336525464966,3.055553009261381e-08,6.338667420581578e-07
2020-03-14,0.0,0.0,9.0741007556349e-05,0.00010492784928272286,1.3699164035160584e-05,2.5175483290375122e-05,1.1260766678841817e-05,0.0,2.186177232122762e-05,4.8980303952523505e-05,1.1138432281369662e-06,3.3644601143333596e-06,0.0,0.0,0.0,0.00023638126842443955,0.0,2.0770663212176414e-06
2020-03-15,0.0,0.0,8.490616584787236e-05,9.579609062497087e-05,2.771923800466575e-05,9.989716042322209e-06,1.858562030056573e-05,3.211355352526534e-07,1.843399872750433e-05,6.628030564293865e-05,0.0,3.211355352526534e-07,0.0,0.0,0.0,0.00022739204621186746,0.0,1.9501250583438376e-07
2020-03-16,0.0,0.0,7.523876669500226e-05,8.636296844425335e-05,1.560585172985296e-05,2.144340431830546e-05,8.449542782284859e-06,5.8890415677443494e-08,3.71171937125188e-05,6.870282906667006e-05,1.273761818930825e-06,3.105936723480051e-07,4.459507670353193e-07,0.0,0.0,0.0002700167590893775,0.0,3.8442910693018267e-07
2020-03-17,0.0,0.0,7.769423243302845e-05,0.00010846729989520206,2.7470218581111472e-05,1.1496559927598158e-05,4.694390463637425e-06,0.0,1.901046315269625e-05,8.600417830366344e-05,4.41467969291488e-08,0.0,6.058561571464852e-08,0.0,0.0,0.00027241719877688314,0.0,1.2883243742587037e-06
2020-03-18,0.0,0.0,4.971637634108666e-05,6.2495286349147e-05,2.1433509063338903e-05,1.889562473723426e-05,6.592746206171952e-06,0.0,1.4465389449064927e-05,7.69662864775859e-05,2.9392316770079572e-06,3.219426158604747e-07,0.0,0.0,0.0,0.0002011654517170552,0.0,6.135296179546813e-07
2020-03-19,0.0,0.0,6.292247279660934e-05,0.0001006671726797908,4.605269053158313e-05,1.786099798730643e-05,5.499119216474739e-06,0.0,1.7705159507333588e-05,7.671431783971005e-05,6.677324366994893e-07,4.941164080690899e-07,4.404797100319464e-08,0.0,0.0,0.0002242993954066898,0.0,2.39844730713409e-06
2020-03-20,0.0,0.0,9.42205491756714e-05,8.837222702399437e-05,2.1206976441388987e-05,1.2683230471286268e-05,1.2007012657331933e-05,0.0,1.411478728951341e-05,7.002661778521286e-05,6.643910096181026e-07,1.5703552261858098e-06,1.8425812747029158e-07,0.0,0.0,0.00018366992079539443,0.0,4.23832630596005e-06
2020-03-21,0.0,0.0,5.7653318107372995e-05,8.55212776956287e-05,2.0655108475024446e-05,1.3888181630281207e-05,1.0212174003695878e-05,0.0,8.606909157021338e-06,8.071580370883384e-05,2.0884339113169407e-06,5.044009399156428e-07,0.0,0.0,0.0,0.00019041605056112034,0.0,7.792183883272416e-07
2020-03-22,0.0,0.0,4.957006847779727e-05,5.879832070799079e-05,2.3042494167184502e-05,1.3901474804022928e-05,8.568051295896828e-06,0.0,1.1699930747346119e-05,7.412442434448128e-05,2.285895993124828e-06,1.2214284972704128e-08,0.0,0.0,0.0,0.0002051848283225654,0.0,3.810231024210242e-08
2020-03-23,0.0,0.0,5.7889873195733955e-05,6.393271739158786e-05,2.3599448538548933e-05,1.671311714048201e-05,2.2465280440084277e-05,2.503009134140272e-06,1.078163328516432e-05,8.135146596103068e-05,3.5471568628722264e-06,2.983658529535891e-06,0.0,0.0,0.0,0.00019351424713952623,0.0,7.331378299120234e-06
2020-03-24,0.0,0.0,4.637126346749771e-05,8.109175229958266e-05,2.1146084678550637e-05,1.4783553652046501e-05,8.118757840784456e-06,0.0,9.237263438095199e-06,0.00010041571283777497,8.857450816125638e-07,4.3058063394457335e-07,0.0,0.0,0.0,0.00017529313232213806,0.0,5.3483527296576155e-06
2020-03-25,0.0,0.0,4.9818002159725296e-05,7.420112669681946e-05,2.6795761370173397e-05,9.86681162603492e-06,9.181919954557191e-06,0.0,1.2325381433720919e-05,8.994369351105638e-05,1.2472654608738397e-05,1.740343652788661e-06,1.4165831703050552e-07,0.0,0.0,0.0001612021259244163,0.0,4.335007256036892e-07
2020-03-26,0.0,0.0,7.820840247283815e-05,5.0581197437959085e-05,2.9665003436626907e-05,1.2533356128034e-05,1.2691176159107481e-05,0.0,7.326280833008109e-06,9.610067511457119e-05,3.3608632572805584e-06,1.9912385503783354e-08,8.474648090238052e-08,0.0,0.0,0.00019291834262433527,0.0,5.005921865197311e-07
2020-03-27,0.0,0.0,3.801120246030634e-05,3.9366438306500444e-05,2.7921330648752043e-05,1.58868794826829e-05,7.414926465630175e-06,4.061490973336312e-08,1.0519104928093114e-05,7.084019838690924e-05,3.3371172998162276e-06,1.2553699372130422e-07,0.0,0.0,0.0,0.00012858379876669587,0.0,3.918136863247286e-07
2020-03-28,0.0,0.0,5.0919700753067015e-05,3.966940559656581e-05,3.805627445056892e-05,1.1830520911618318e-05,4.540790110225559e-06,0.0,8.802780676805407e-06,7.757892735772407e-05,1.059526651377394e-06,5.481744280729754e-07,9.013097382461322e-09,0.0,0.0,0.0001086648064420661,0.0,3.5356988418647904e-06
2020-03-29,0.0,0.0,4.737377977695141e-05,3.860711866434485e-05,2.297269988009709e-05,1.1952198661494072e-05,6.192869466799852e-06,0.0,7.564896739751608e-06,7.521503634585386e-05,5.895287282773969e-07,2.4856608440061402e-08,1.7890367825962502e-07,0.0,0.0,0.0001362507120192877,0.0,8.302664508105456e-07
2020-03-30,0.0,0.0,3.45591302104318e-05,3.423232086703303e-05,2.6288338740103346e-05,7.3784289865966765e-06,5.190362451178923e-06,7.219038626188073e-09,5.379776497461772e-06,6.553138047738752e-05,7.462643683801976e-06,7.219038626188073e-09,0.0,0.0,0.0,0.00011965928979974596,0.0,1.7132174838767775e-06
2020-03-31,0.0,0.0,4.602194255119429e-05,4.639110197152952e-05,3.3893972729669364e-05,1.3701522367046624e-05,2.7694801474812617e-06,0.0,1.6198655836281604e-05,7.348158438153781e-05,1.0747164920681963e-06,0.0,1.944692932985881e-07,0.0,0.0,0.00010864934574133938,0.0,5.534031527997302e-08
2020-04-01,0.0,0.0,3.612506989756311e-05,3.8852152460918144e-05,2.4630508587868732e-05,7.991279289094468e-06,1.5789195317531083e-06,0.0,1.2385446422529061e-05,7.808356326068327e-05,1.33866608255422e-06,0.0,0.0,0.0,0.0,0.0001158391389967955,0.0,8.233841086867024e-08
2020-04-02,0.0,0.0,3.2108467662271184e-05,2.9322731955814673e-05,1.8924371134045443e-05,7.771670563934695e-06,1.171319755455861e-05,0.0,5.233774050584494e-06,9.669160729393653e-05,3.1131165813822675e-06,0.0,0.0,0.0,0.0,0.00010323372335095751,0.0,0.0
2020-04-03,0.0,0.0,3.799713728495175e-05,3.0701818148894454e-05,3.54740349625507e-05,1.2201902541416104e-05,1.0123041088401527e-05,8.266614862546864e-08,4.297018843607799e-06,8.165992216650944e-05,9.803425044506875e-06,1.5881839116969742e-08,0.0,0.0,0.0,0.00010394795293124423,0.0,1.9416872485515014e-08
2020-04-04,0.0,0.0,4.2712526328746354e-05,2.1652088485827303e-05,3.066635838494417e-05,8.602058648451706e-06,3.537325023910217e-06,0.0,9.76181672178747e-06,9.95223238631867e-05,7.310998646704522e-06,8.967520090607825e-09,6.764521816451238e-08,1.3610806254256211e-07,0.0,0.00011485145597784405,0.0,3.616376389228811e-07
2020-04-05,1.1036309458117206e-06,0.0,3.0088109721665958e-05,2.868972843769607e-05,2.55758230119514e-05,7.549554070483076e-06,5.591119756601439e-06,0.0,5.59870681624709e-06,9.460389257515764e-05,7.1966005485661455e-06,0.0,0.0,0.0,0.0,9.115267262768525e-05,0.0,0.0
2020-04-06,0.0,0.0,4.03293227570813e-05,2.9544673638994e-05,5.514570752902727e-05,7.611377303498994e-06,3.0500004580365382e-06,0.0,3.3930473695114077e-06,6.571326525983867e-05,2.2446630867273692e-06,0.0,0.0,0.0,0.0,0.00011282780765619916,0.0,0.0
2020-04-07,0.0,0.0,3.1867027793621264e-05,2.69443960665442e-05,2.3822283839624805e-05,1.0206158816023058e-05,9.920573910806487e-06,0.0,5.26090176787939e-06,7.605478368925005e-05,7.13639010849662e-06,2.1505693148382935e-09,0.0,0.0,0.0,0.0001007990228889622,0.0,1.0426006630940217e-07
2020-04-08,0.0,0.0,3.772607435610413e-05,4.6818437192344974e-05,2.2862007973930055e-05,9.001272555218474e-06,2.9445185506280187e-06,0.0,3.918048481330608e-06,6.104344906363784e-05,5.248795957083837e-06,7.249528780629259e-09,0.0,0.0,0.0,9.180992789388975e-05,0.0,8.392594016272664e-07
2020-04-09,0.0,0.0,2.7554073940974323e-05,2.0408572387786672e-05,2.815319818786265e-05,5.667541020591528e-06,4.131248594252382e-06,0.0,2.5931654987212316e-06,6.916103188720055e-05,3.4722634858266654e-06,0.0,0.0,0.0,0.0,8.958667784366352e-05,0.0,0.0
2020-04-10,0.0,0.0,2.8149585475360075e-05,3.3204570246924946e-05,2.6163736117061143e-05,8.171442988495875e-06,5.257241501234497e-06,0.0,4.2644592877514984e-06,6.477100821850176e-05,1.9277018551322217e-06,2.416509593543086e-07,9.697176570069858e-09,0.0,0.0,8.076551843974518e-05,0.0,4.5771827440210553e-07
2020-04-11,0.0,0.0,3.442860165060028e-05,2.2720397310094007e-05,2.830383583179755e-05,9.531032647285839e-06,2.2211833985808034e-06,0.0,4.257711959798157e-06,9.06635436136295e-05,3.1703569256335063e-07,0.0,1.7946877243359656e-07,0.0,0.0,5.90913417949983e-05,0.0,2.231843949471053e-07
2020-04-12,0.0,0.0,2.617658578586943e-05,2.729361845568864e-05,3.013126886360493e-05,6.995026082960243e-06,4.105592836606729e-06,0.0,8.93878324236701e-06,5.9015373677328884e-05,2.4192910100516314e-06,1.224252440853304e-07,0.0,0.0,0.0,8.736198846948926e-05,0.0,1.217138433994215e-06
2020-04-13,0.0,0.0,2.3900703665675243e-05,2.501028486798392e-05,2.270025293926353e-05,1.1039765960200645e-05,4.761650981738373e-06,0.0,3.4662658968186308e-06,5.447935247493585e-05,3.581145047224329e-06,1.8247509214992154e-08,0.0,1.5817779183802595e-06,0.0,0.00010518128698832202,0.0,8.196210727856298e-09
2020-04-14,0.0,0.0,1.511035939225909e-05,3.0615144282460034e-05,3.2379967054440435e-05,5.510049098408003e-06,2.266965308006737e-06,0.0,2.897450450412107e-06,6.73457646523391e-05,2.4262631706711647e-06,0.0,0.0,0.0,0.0,6.868214656908599e-05,0.0,0.0
2020-04-15,0.0,0.0,2.0667319316917967e-05,2.4187118022295805e-05,3.054941624648233e-05,1.2826085871511633e-05,4.132420941490568e-06,0.0,3.2411019943579223e-06,6.0495371590409284e-05,4.76193848900984e-06,0.0,0.0,0.0,0.0,7.691832027140419e-05,0.0,0.0
2020-04-16,0.0,0.0,2.611918741415423e-05,2.6566934048211636e-05,2.6409856400598095e-05,8.01336786249956e-06,3.544766963712481e-06,3.2927664506611876e-08,3.817276525937533e-06,6.128374144450691e-05,1.2097319777796228e-06,0.0,0.0,0.0,0.0,7.237825932247477e-05,0.0,1.5389743893204892e-07
2020-04-17,0.0,0.0,2.110432195602615e-05,2.8554173632247016e-05,2.515092620339936e-05,7.212785200993584e-06,5.748388953976933e-06,0.0,3.511004575739266e-06,6.625194266242392e-05,2.2146626249887654e-06,0.0,1.6989466530750933e-07,0.0,0.0,5.687958710689324e-05,0.0,0.0
2020-04-18,0.0,0.0,1.5244791093313192e-05,2.2455052179081552e-05,3.066204826966108e-05,5.82830905405866e-06,1.8580638872476284e-06,0.0,1.971137764465497e-06,6.536754402253711e-05,3.1603730630696728e-06,8.707881067760376e-08,0.0,0.0,0.0,6.15445159400779e-05,0.0,2.2613073430161633e-07
2020-04-19,0.0,0.0,2.1260512746556575e-05,2.127487291987859e-05,2.8847792021503205e-05,4.676916548562547e-06,1.8557351957680068e-06,0.0,2.4955792202380665e-06,7.318745875215005e-05,3.199628763653816e-07,4.003162498373715e-08,0.0,2.0015812491868577e-08,0.0,5.255293151940424e-05,0.0,1.4484486222376546e-07
2020-04-20,0.0,0.0,1.254538325118647e-05,2.5275569452588644e-05,2.4959791980084683e-05,4.123796047564782e-06,2.4082145443930067e-06,0.0,4.043049213683953e-06,8.222049526981566e-05,7.782686281344346e-06,0.0,0.0,0.0,0.0,3.8914441766247004e-05,0.0,0.0
