index,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
2017-01-01,0.03891030268066625,0.044024878850428224,0.038344970367918035,0.03856085004521401,0.042398718251782944,0.04518010656039801,0.03866795385624278,0.04310370818357083,0.04743447814943934,0.036272220944397277,0.04767187470708606,0.030868836092017744,0.03423587046130314,0.03927355455225895,0.04005184076984138,0.042009128065788603,0.04006033008800633,0.04138639750445332,0.041668802737326746,0.03721833101868195,0.03876887113006198,0.03903656446148348,0.04031399353644628,0.038453775786992224,0.036083641198194176
2017-01-02,0.04429262068089424,0.04172028371168437,0.03756837019826579,0.03834882500863191,0.04137228297209599,0.041584407510456556,0.039947166404443755,0.0404089514637411,0.0435216041109079,0.03738991934620293,0.04226896363986143,0.029603255909260353,0.03418465689609926,0.038444684896593334,0.04015929149925377,0.043944405274720086,0.0426331593318832,0.04085152322400677,0.04162150585004695,0.040369956425342336,0.04095398257928347,0.039901902993245704,0.04276000708681478,0.039545738652947866,0.03660253433331605
2017-01-03,0.04429356094644716,0.0419966111231567,0.0415123073910073,0.03727766412520491,0.041825973161982256,0.043798593989184724,0.036272760084618744,0.041157252396121724,0.04276856846763117,0.03438469004839838,0.04848752724513734,0.030866671199951217,0.038697946914676616,0.03918217657287771,0.039335536857876385,0.04101926852148814,0.043035534773403925,0.04017531889389796,0.04250081613493394,0.03737690222673396,0.03987911161460778,0.03926615913855204,0.04052700945030157,0.040214569096981345,0.03414746962482684
2017-01-04,0.04228564435674721,0.043584673739712886,0.04125409036032837,0.03938643479369446,0.04369639267876059,0.0446314764211753,0.03615063177582427,0.03854242721185312,0.04144435945050698,0.034246708867424126,0.044761542785703406,0.028798829929074645,0.037886437763175046,0.03966868114234903,0.03981297041361908,0.04212579653563448,0.04579864339610686,0.0372965459753651,0.042030159641987065,0.04011077600926026,0.03735400008480159,0.043196446658053174,0.040303025920062435,0.04130474086025784,0.034328563228522686
2017-01-05,0.04121505967868285,0.04141605802210087,0.042345209964844664,0.03923482037490887,0.04273570863547494,0.04317216810846511,0.03658456652863506,0.03976552856767595,0.04202534830079274,0.03678591346804768,0.040745112273817594,0.029953499181868137,0.039472467645857025,0.04429806238719087,0.04105090890787734,0.04325462489398371,0.04353265939199399,0.036680900428432806,0.04295697956940154,0.03776090709281323,0.03875605668868991,0.04224054280824322,0.03974490327292816,0.03903902081702338,0.03523297299025027
2017-01-06,0.04087161136395053,0.04206907492476275,0.043411794009524794,0.04006043591225956,0.04333209844181521,0.0442767114603735,0.03744973543454788,0.03647861130230853,0.043002939480628,0.03713018965269975,0.04408932943064698,0.03017210421444688,0.03869184283454604,0.038450587055641326,0.039994111365660286,0.04473370871529274,0.042043294598632756,0.039350163498443634,0.04628411823781946,0.036820303954118276,0.037306890467405096,0.041978442777313635,0.03891905811902246,0.039917274101882526,0.03316556864625738
2017-01-07,0.04692742506544989,0.04015604331874663,0.04052834023148543,0.03859159737455723,0.040500689468294604,0.04140356118719448,0.036586340315201686,0.040987836426711964,0.04213749615637617,0.036241152385840365,0.043854703381516966,0.02989140961812037,0.03756956851390638,0.03940273530617973,0.03938072434009028,0.043897817955402076,0.043469364901831925,0.04194547343406042,0.04252879694900679,0.04054830442680307,0.036385601820600355,0.0389184446106218,0.04021873541663852,0.04122991717354019,0.036697920221822465
2017-01-08,0.03896763418770802,0.045138598970005446,0.03893680793229791,0.039366617705913265,0.04260290228559122,0.046019393698207185,0.03834619785230532,0.03999630564457635,0.0406798157823638,0.03751726091326412,0.04466658432429428,0.02854922319331248,0.03619689208972874,0.03966093784772216,0.03869873690890145,0.04486981980066912,0.04393205422661317,0.04193843323612279,0.04233749207196767,0.0385436837158412,0.040973986532878356,0.03874411274547779,0.039627001517235666,0.038190657202264416,0.03549884961473784
2017-01-09,0.045557346491416836,0.04073482075805203,0.041440648182429415,0.03816878085896404,0.04040197970286214,0.04149992885156431,0.037454165697538545,0.04073033680194537,0.04086898674586624,0.03609009014522148,0.04243037598577456,0.029805969263119982,0.03570399453099528,0.03775513772239663,0.03878913653142845,0.04319879661993694,0.04337654237931387,0.03912444073175153,0.04378759994752901,0.04621614294822912,0.04008396768790422,0.043756721180780875,0.039089916626528526,0.038898500628556563,0.03503567297989415
2017-01-10,0.0436505680050002,0.04098686302641009,0.04209420671092568,0.03888116811432346,0.041726347712912594,0.04087142265361721,0.03542712306049564,0.03937183989474105,0.040560055417441086,0.034854134718797426,0.04701352369175986,0.030334635099427958,0.03997046079631216,0.041073068804054924,0.03884703492651462,0.04087597295355373,0.04568869444204431,0.04094433948738168,0.04263421012478452,0.040762775889215286,0.0376222277308196,0.04359438303347613,0.03746294801023236,0.03935798182293363,0.03539401387282446
