,post_count,comment_count
2017-01-01,-0.9590081294302167,-0.47363427926210055
2017-01-02,-1.2894758581787118,-0.9960702402119546
2017-01-03,-1.1426013120682694,-1.2899404682462476
2017-01-04,-1.1548408575774731,-0.8273669611552309
2017-01-05,-1.0691640390130484,-0.8219249198953366
2017-01-06,-1.509787677344375,-1.2572882206868816
2017-01-07,-1.4485899497983574,-1.3389188395852964
2017-01-08,-1.4608294953075611,-1.4940170154922843
2017-01-09,-1.0446849479946414,-0.91443962131354
2017-01-10,-1.338434040215526,-1.4940170154922843
2017-01-11,-1.1670804030866766,-1.0640957559606334
2017-01-12,-1.3261944947063222,-1.2436831175371459
2017-01-13,-1.5954644959087998,-1.6926515214784268
2017-01-14,-1.2649967671603046,-0.9443708482429586
2017-01-15,-1.3873922222523398,-1.5130641599019143
2017-01-16,-1.3996317677615435,-1.3225927158056134
2017-01-17,-1.5342667683627822,-1.3225927158056134
2017-01-18,-1.5220272228535787,-1.4695278298227599
2017-01-19,-1.3873922222523398,-1.6899305008484795
2017-01-20,-1.4241108587799505,-1.8858439862046747
2017-01-21,-1.4608294953075611,-1.420549458483711
2017-01-22,-1.3873922222523398,-1.401502314074081
2017-01-23,-0.8610917653565886,-0.5226126506011494
2017-01-24,-1.2160385851234907,-0.7620624660364992
2017-01-25,-1.3751526767431363,-1.1647735192686783
2017-01-26,-1.203799039614287,-1.1457263748590483
2017-01-27,-1.509787677344375,-1.4776908917126013
2017-01-28,-1.4485899497983574,-1.4586437473029712
2017-01-29,-1.2649967671603046,-1.3280347570655078
2017-01-30,-1.0079663114670308,-1.4940170154922843
2017-01-31,-1.130361766559066,-1.246404138167093
2017-02-01,-1.4608294953075611,-1.7389088721875283
2017-02-02,-1.2772363126695083,-1.4259914997436054
2017-02-03,-1.6689017689640209,-1.542995386831333
2017-02-04,-1.2772363126695083,-1.665441315178955
2017-02-05,-1.436350404289154,-1.611020902580012
2017-02-06,-1.5587458593811891,-1.8205394910859432
2017-02-07,-1.3873922222523398,-1.1321212717093125
2017-02-08,-1.3506735857247294,-1.262730261946776
2017-02-09,-1.3139549491971187,-1.5729266137607518
2017-02-10,-1.3751526767431363,-1.385176190294398
2017-02-11,-1.509787677344375,-1.6055788613201176
2017-02-12,-1.2772363126695083,-1.0232804465114262
2017-02-13,-1.1915594941050835,-1.0287224877713206
2017-02-14,-1.0814035845222518,-0.9824651370622188
2017-02-15,-1.130361766559066,-1.1538894367488897
2017-02-16,-1.2282781306326942,-1.523948242421703
2017-02-17,-1.6444226779456137,-1.7933292847864715
2017-02-18,-1.5709854048903926,-1.6763253976987438
2017-02-19,-1.485308586325968,-0.9307657450932229
2017-02-20,-1.2894758581787118,-1.175657601788467
2017-02-21,-1.411871313270747,-1.2055888287178858
2017-02-22,-1.3873922222523398,-1.4559227266730241
2017-02-23,-1.3873922222523398,-1.3062665920259304
2017-02-24,-1.6566622234548174,-1.6219049850998006
2017-02-25,-1.5220272228535787,-1.662720294549008
2017-02-26,-1.3629131312339329,-1.5756476343906989
2017-02-27,-1.032445402485438,-0.2124162987871735
2017-02-28,-1.203799039614287,-0.40288774288347445
2017-03-01,-1.436350404289154,-1.5538794693511218
2017-03-02,-1.3017154036879153,-1.3715710871446622
2017-03-03,-1.5832249503995963,-1.5321113043115444
2017-03-04,-1.4975481318351715,-1.3552449633649792
2017-03-05,-1.509787677344375,-1.3416398602152435
2017-03-06,-1.411871313270747,-1.5484374280912274
2017-03-07,-1.4608294953075611,-1.5212272217917557
2017-03-08,-1.3017154036879153,-1.3470819014751378
2017-03-09,-1.4730690408167646,-1.7770031610067887
2017-03-10,-1.3506735857247294,-1.3117086332858248
2017-03-11,-1.2405176761418977,-1.1266792304494182
2017-03-12,-1.130361766559066,-0.9797441164322717
2017-03-13,-1.3017154036879153,-1.1076320860397881
2017-03-14,-1.1915594941050835,-1.4668068091928128
2017-03-15,-1.4485899497983574,-1.6327890676195893
2017-03-16,-1.1548408575774731,-1.3606870046248736
2017-03-17,-1.105882675540659,-1.3389188395852964
2017-03-18,-1.2527572216511011,-1.3987812934441337
2017-03-19,-1.0814035845222518,-0.8083198167456008
2017-03-20,-1.17931994859588,-0.5253336712310965
2017-03-21,-1.2405176761418977,-1.2028678080879385
2017-03-22,-1.4975481318351715,-1.4151074172238167
2017-03-23,-1.3629131312339329,-1.627347026359695
2017-03-24,-1.509787677344375,-1.2763353650965117
2017-03-25,-1.6199435869272067,-1.523948242421703
2017-03-26,-1.2405176761418977,-0.811040837375548
2017-03-27,-1.4608294953075611,-1.3525239427350322
2017-03-28,-1.0936431300314555,-1.143005354229101
2017-03-29,-1.2649967671603046,-1.3307557776954548
2017-03-30,-1.509787677344375,-1.3470819014751378
2017-03-31,-1.3873922222523398,-1.246404138167093
2017-04-01,-1.130361766559066,-1.591973758170382
2017-04-02,-1.2649967671603046,-1.5484374280912274
2017-04-03,-1.3017154036879153,-1.3797341490345036
2017-04-04,-1.2160385851234907,-1.0423275909210563
2017-04-05,-1.3017154036879153,-0.91443962131354
2017-04-06,-1.130361766559066,-1.0450486115510034
2017-04-07,-1.0569244935038449,-1.0913059622601051
2017-04-08,-1.2160385851234907,-0.8654612499744911
2017-04-09,-1.3261944947063222,-1.036885549661162
2017-04-10,-0.799894037810571,-0.6423375583188242
2017-04-11,-1.105882675540659,-1.1457263748590483
2017-04-12,-1.0691640390130484,-0.9933492195820075
2017-04-13,-1.2405176761418977,-1.0341645290312147
2017-04-14,-1.2894758581787118,-1.2164729112376742
