,post_count,comment_count
2017-01-01,0.7223660207673916,1.207957457279126
2017-01-02,-0.6580140564413706,-0.14437948722583227
2017-01-03,-0.7959396069594961,-0.7411168249222084
2017-01-04,-0.8743991473062159,-1.1419705256316404
2017-01-05,-1.107130708466983,-1.1918084028236655
2017-01-06,-1.089109105405932,-1.5376226858193314
2017-01-07,-0.796350265023896,-0.6561945477506738
2017-01-08,-0.22924049195026375,-0.913833444190141
2017-01-09,-0.5845542612614496,-0.4071725692025272
2017-01-10,-0.8312969557760043,-0.7731337449350794
2017-01-11,-1.0546989636745647,-1.0072799994917851
2017-01-12,-1.0774690769943882,-1.5988307656010698
2017-01-13,-1.0874163979947207,-0.7374699997446332
2017-01-14,-0.8251718353181022,-1.083399497478882
2017-01-15,-0.7002587628514318,-0.46154475405981
2017-01-16,-0.8207373701886054,-0.7424598616248455
2017-01-17,-0.44922335779637973,-0.5084011604222443
2017-01-18,-1.2155409741063572,-1.4071303553168704
2017-01-19,-0.6938470370911176,-1.1195049937466464
2017-01-20,-1.1133962930417716,-1.681101054289545
2017-01-21,-0.6081601415655928,-0.9267922504391507
2017-01-22,-0.5521678599269787,-0.861666349734197
2017-01-23,-0.8098233020480572,-0.19851933169786068
2017-01-24,-0.6899316608792765,-0.9881808806467917
2017-01-25,-0.8958249796085369,-0.8310330881376717
2017-01-26,-0.7896481564069662,-1.0769180262203646
2017-01-27,-0.5491026488811709,-0.25935112888746753
2017-01-28,-0.7248242960725937,-0.7124050723309331
2017-01-29,-0.2836272061358016,-0.25012607129770925
2017-01-30,-0.7350964762073458,-0.34261802552679765
2017-01-31,-0.5908634773938339,-0.5140447265004566
2017-02-01,-0.5620135538231197,-0.6409875494849981
2017-02-02,-0.8193467987548981,-0.32714318925864394
2017-02-03,-0.6360312395800837,-0.619360967917973
2017-02-04,-0.5695263139085968,-0.9568670602025617
2017-02-05,-0.6176139732909441,-0.3148330020966049
2017-02-06,-0.5503524950113906,-0.4457740936535495
2017-02-07,-0.9621129051037381,-0.7966165930360267
2017-02-08,-0.9025664418020709,-0.2305232193298296
2017-02-09,-0.7533391120607698,-0.785125426207808
2017-02-10,-0.8036988374883581,-1.2908234225573112
2017-02-11,-0.44941650193475313,-1.4125057249279231
2017-02-12,-0.35809682020137945,-0.1926625313421949
2017-02-13,-0.08785447463234414,0.2413234606289613
2017-02-14,-0.768295147630097,-0.534695070540408
2017-02-15,-0.5285801000451787,-0.5600725136809406
2017-02-16,-0.8852251254660449,-1.4849447395478048
2017-02-17,-0.8345045465067693,-1.0667697673969936
2017-02-18,-0.33680788769052095,-0.4426616747238117
2017-02-19,-0.6046869761604711,-0.7944664116359614
2017-02-20,-0.7062938070515948,-0.46053628270874436
2017-02-21,-0.5448013757419443,-1.3930061069117792
2017-02-22,-0.9130199360034367,-0.980065915710476
2017-02-23,-1.1629994612402648,-1.3231582947407292
2017-02-24,-0.8392259984586414,-0.8517152133684186
2017-02-25,-0.5341200299790994,-1.1006671393364527
2017-02-26,-0.7194543918627454,-0.3349829374756861
2017-02-27,-0.6498510165652314,-0.6781264972664063
2017-02-28,-0.7006851647778202,-1.0477448941051133
2017-03-01,-0.7446103444315213,-1.0645874340569081
2017-03-02,-1.0261657995129352,-0.8626615317292488
2017-03-03,-0.98014676200977,-1.5635364198853958
2017-03-04,-0.6199195153635102,-0.8640023148474677
2017-03-05,-0.5159876909849158,-0.6724686266678983
2017-03-06,-0.6668187899136493,-1.0507591612362646
2017-03-07,-0.6459237490866816,-0.6936863843024472
2017-03-08,-0.8459224752499832,-1.2928861278328823
2017-03-09,-1.0045736172722257,-1.5867802944069036
2017-03-10,-0.8453978351041578,-1.363413024953109
2017-03-11,-0.6162543795426472,-0.47412763820201964
2017-03-12,-0.6892692536572372,-0.12831110473903107
2017-03-13,-0.6277384704127142,0.7160533291897989
2017-03-14,-0.789427668391836,-0.8060061858410476
2017-03-15,-0.7249940270261478,-0.8674058218024859
2017-03-16,-0.9826000849022117,-1.6238768676727928
