,ACHIEV,ADJ,ADVERB,AFFECT,AFFILIATION,ANGER,ANX,ARTICLE,ASSENT,AUXVERB,BIO,BODY,CAUSE,CERTAIN,COGPROC,COMPARE,CONJ,DEATH,DIFFER,DISCREP,DRIVES,FAMILY,FEEL,FEMALE,FILLER,FOCUSFUTURE,FOCUSPAST,FOCUSPRESENT,FRIEND,FUNCTION,HEALTH,HEAR,HOME,I,INFORMAL,INGEST,INSIGHT,INTERROG,IPRON,LEISURE,MALE,MONEY,MOTION,NEGATE,NEGEMO,NETSPEAK,NONFLU,NUMBER,PERCEPT,POSEMO,POWER,PPRON,PREP,PRONOUN,QUANT,RELATIV,RELIG,REWARD,RISK,SAD,SEE,SEXUAL,SHEHE,SOCIAL,SPACE,SWEAR,TENTAT,THEY,TIME,VERB,WE,WORK,YOU,n_datapoints
2017-01-01,-0.7077017984967535,6.805614488007124,-0.38893449927836365,6.046271699071189,2.1738374526911914,4.476943511432593,-1.003193508872322,0.9836297414249008,-0.3816905652554941,0.8252303181883703,0.4246202390171202,-1.4372569031080409,-1.467307048859526,-0.3066844667563649,-3.652793361047926,1.0477632768855498,-0.8254031618862685,-0.2862553183393904,-2.3966088228852853,-0.4146840840879806,-1.0682111349421848,1.3639285793477045,-2.146105585489157,0.25641874354061067,-0.6224918540507827,1.8554456313817,0.05306050154020193,0.7495584537092781,1.3710402976072766,-1.7917409216356632,-2.4231854587456203,0.41304803101801574,-0.24436664752524,-2.3223722390195674,4.293767175094341,-0.27864343894272514,-2.4500953818674316,1.4070507056334252,-1.2179821363799903,2.4164282678611797,0.28801180384306796,0.5708600616069545,-2.2690512261780333,-0.37602936636392414,3.554615916250818,0.141803269914875,2.771950104196681,0.7358038365895606,-1.3141145122095035,5.528623571195617,-2.169941658771955,-1.5715098867208481,-0.9902441693475567,-1.871383001595917,0.646312674048323,3.4539544182903983,0.16589309300002134,-0.3053752301225576,0.44489303444594064,1.596948095935641,0.6347650765421731,6.073574317444892,-0.5489962871847458,1.3258857732072407,-1.5226924374910056,5.891263246667772,-1.768948992300264,-0.013153821176255083,6.4629092764534395,0.7558426769454863,4.652525840975021,-2.919089427958154,0.2960979193722091,0.012037431617371126
2017-01-02,1.4061983368260347,-0.6514082094274086,-1.2978661455570764,-1.0643331147399575,3.8502847744582325,-1.2926853371200533,-0.34648302296585,2.150159312780782,-0.21361440488454483,1.9499214639425533,-1.1960251875162924,-0.436513577804196,-0.690936190301543,-2.901448913348305,-0.7918690263654702,-0.0018380869927040035,-1.1858569026971906,1.9400697314122393,0.7950578480010371,2.40960749051758,3.6061963843071623,1.5954941306819885,-1.8777786455201497,1.6646275634115664,1.0879658787403017,0.15988615121363184,2.174296054734496,1.0516197819387927,-0.13965377956574088,0.7035444406142387,-1.7760513288005388,0.5375779185597209,-1.109737027363741,-0.03357231772469266,-0.2564133458302561,1.5571643320987378,-0.9285660875831827,0.022055723089156157,-2.429846288761943,0.6478955810536824,-0.08798839641369671,1.1124425722856282,-0.41687832661602997,0.4039305738101605,-1.5425833986850142,0.03690040437501348,-0.7329585606576676,-1.1310958634718378,-2.0930629644838246,0.549973305324928,-0.03537091092348359,1.952033776054436,-1.1221673753485095,0.32914561499415745,-0.6559275380668576,-0.14436264123560727,0.30398390722397817,0.8887116636955841,1.4654247293159735,-0.17374229310495254,-0.9849901131306225,-0.14120989512950505,1.3518788679479121,2.7617279996904824,-2.2175924968631184,-0.16582396336170147,-1.3201298558579928,3.6531718727779596,1.8230608718849157,2.1926411208824415,2.5739016746182166,0.4565426256905114,1.0424538937871852,-0.9057129582449621
2017-01-03,-0.7233258683783755,-0.1677577143150706,0.23659673298601655,-1.4168437544575558,0.6312602986750886,-0.8139298874887254,0.25218826887123286,1.0306399606007917,-0.8757245996066162,1.3908523658201761,0.18838857228984732,-0.06568736844839644,-1.0769090792399099,-1.9674577079586975,-1.4354617625669646,-1.0513597193679909,2.4386090312467266,-2.0003980910914003,0.7706668850707563,-0.9094890987372195,0.870909449715653,0.31895065920429133,-0.9229834183315475,0.5788308555842122,0.10896824765367405,0.2400505936681072,0.80778964154463,0.5592572446070188,1.000645078622713,1.8260714218981289,-0.022488759248599544,-1.5012441462731665,0.960271624787091,-0.40682553197204824,-1.724544453097217,1.2825259483070268,-1.2162528051568497,-1.1268418764731936,-1.6091249335782343,1.174343686332242,0.4748395225419847,-1.2066363475028126,0.28360776414747474,-0.7232497409891702,-1.2496079914285596,-1.1982106761891236,-0.021815520227040117,-0.7056407286056496,-1.4381968912187417,-0.7775993914190239,0.8292722174030922,0.9419075509321304,1.089057604266714,-0.0056411928958910494,-0.18257632423437903,0.257079226028268,0.031172627326540088,0.12326545967789987,0.005063527392838401,-0.8671423087887545,0.055983085609669615,-0.18629978708529904,0.8583581413263075,1.3737821367121734,0.18664273403011067,-0.9677403305898367,0.39295693027742656,2.142657547130821,0.3712898241727601,1.0723957484631446,1.3592057533032778,0.7979261666628036,0.975662630334868,-1.1522727644766337
2017-01-04,-0.13658474664917433,0.8990741765228754,0.5902451430109661,-0.729999344004531,0.1851598182758076,-1.1330452257573747,-1.3517932741531327,0.7090675541746917,-1.1214438811707972,1.2302316226822678,-3.5001893298769167,-1.897078325935812,-0.739123990177317,-1.5472608459106532,-0.666851558884794,0.1539731211899042,-0.4450243223149518,-1.0304449847841073,0.4326551398578481,-0.52966828597202,0.9507542162796601,-0.5685749177584222,-0.337612707967579,0.8113945678774305,-0.09830886374142096,-2.7169964698190054,0.8879532055813276,0.5837416478047844,-1.0067707969808941,0.755177066819284,-2.8505890477953515,0.09884205469265131,0.2799690863726426,-1.9830060548344428,-1.3946323584959082,-0.49320525270820537,-0.8127219284301709,0.5208924570504114,0.3398160315230225,0.7431369023992749,-0.3306813889369711,0.02543275086352389,-0.22943044879893087,0.06425657255748524,-1.8560297209219225,-1.7085079020486005,-0.5352554405139065,1.752673905613046,0.13333633348804258,0.8392582236552854,-0.4144808061806841,-0.6679876452773601,1.4690700604689646,-0.3800760361645912,1.2072742726940675,1.273502405593738,0.18843388630102775,2.082987005563453,-0.060083866020667974,-0.42197076087054325,1.2790080525555418,-1.3258769795783751,0.48033314340779326,1.429736243651311,2.482972407979524,-1.0642894781279737,0.7849439084367662,1.9296002391483635,0.29714302974346074,0.5364737477345263,2.755091745581922,-0.05905141612966135,0.5265803311820803,-0.8783174242192209
2017-01-05,-0.8359865372856436,-1.437173477377251,-0.6199114468529667,-0.8558051386000343,-0.14434830816708255,-1.127934630833432,2.35532385704384,0.9850395114298631,-0.8127982301278677,0.8965441651114601,-1.986368505853956,1.2441875330060952,-0.06024559090543774,-1.2164660249891912,0.4990966298312979,-0.5567834340744247,-0.20634826803212933,-1.5988598759359096,1.7667391708635047,-2.0160042375885285,-0.8171315973747506,0.6728602732541544,-0.7047882990727138,2.604746820059681,-0.4317960246202144,-1.4953146935224153,0.2620507875158454,0.5772166457347695,-1.2928383267757777,1.2686348362234139,-2.8854277297483644,1.235218527349662,-0.17130296997923217,0.9884174196800778,-0.9509599836324765,0.7541375497101231,0.6136579983478332,-0.9426279919856185,1.8455227313007085,0.8769095673799122,0.4546778888076785,-0.6796051073069972,-0.27198558909602516,1.4778981612774167,-0.5756772101873856,-0.40909081083564935,0.7020791896540406,0.7904568362057907,0.4604558888182314,-0.6065878243692883,-0.02340594052801849,1.3315310016233561,0.20236613618579308,2.0053346420035933,0.9189223219028373,-0.7281234635141167,0.08314240381840492,-0.9597971595756071,-0.6887905008298746,-0.26296855900364874,1.4699877882131585,-1.4675720567719126,1.7806794758382878,-0.10180618076989431,-0.7054571505570378,-0.7947242606857088,1.8783929771998154,-0.5141602832566727,-0.5291711084048181,0.6164835146216795,1.362641020634991,-0.19485118025715684,-0.5895679602575695,-1.179668298502375
2017-01-06,0.06813841339981061,-0.12853635558117896,-1.3884558252627244,-0.7371360514612707,-0.997227516072168,-1.6837671538947567,-0.9571643035898403,1.4455351281899718,0.04826377936052883,1.5519747152688805,-1.5904231589187692,-0.7265244384218484,-1.3102546752635456,0.6620499005737573,-0.42686223851076155,0.587177052089128,-1.6833109952766172,-3.5903919685546413,1.3601362265795094,-2.6426670195388735,0.7186913827519932,-0.9242965445685298,-1.0101535938008674,1.597675936849889,-0.3220497962573357,-1.4752693139249748,1.0800080415007487,0.6899052406199897,-0.32134475271042523,0.5642117799990389,-1.2174206993653833,0.897055631591842,-0.6222644202537715,-2.52058372763284,-1.4620636416308996,0.4063970388483555,-0.12585310886771683,-0.5818665397665443,0.45914261964952596,0.9436498230819865,-0.36811796414705233,-0.05062053077362994,0.42625381371387505,1.6838176772676743,-1.8865502828775285,-1.224505397299594,-0.13168034100097079,2.0463854512357034,1.1717492457440437,1.5667703403087485,-1.0008500182650981,-0.40753192855431164,0.43624532713144687,-0.10991073914302334,0.25579253476552005,2.777636200809406,-0.6324962914810374,2.8145126287122357,0.4638590111902035,-0.11085936003123407,2.812408957225364,-0.9007030815261037,1.0287887138012426,0.9579314590628535,1.3708554521734697,-1.231767671346994,1.304714730561859,1.0320217325023293,3.2357502733549994,0.748625395895232,0.9442507107143587,0.7005369503271128,2.964835294447359,-1.1659705314895044
2017-01-07,0.5447101292068336,-0.8487922243858569,-0.7960064588827668,0.9870693970571068,-0.962403786270704,2.2936812856681112,0.3138669651529284,2.098948387685716,-0.9488206845915389,1.6311423919295276,0.9882243788107663,-0.7416023449533167,-0.9850726339818773,-0.8637860206690033,0.2515640303805068,-0.6945426330226213,-1.6352156744479522,2.2651058543036737,0.821151981405431,0.5613847760295695,0.3547684012677486,-0.4380260723282911,-1.526995850865248,-0.3312310379295743,1.3454745314972971,1.9872835952772412,-0.17979818908646453,2.0574733893394996,-1.174097324422485,0.962921341370006,1.6627939969740668,-1.6572423192394734,2.2311754545120897,0.4073119522139229,0.6105544499220172,-0.7145966805809923,0.8425853623446914,-0.6863767778288307,1.0105119418937683,-1.2102819900713566,-1.5492138295013453,-0.16522304648368807,0.083608748940022,1.3786490558912574,0.8566353485340953,-0.40800694772542506,-0.5681748112308227,2.5609613815566123,-1.563172111927552,0.6149718622891028,-0.7114474898853467,-0.39638676866485845,-0.22842009868417204,0.18077965087459053,-2.2642997771176687,0.7202164660838422,-0.41683151790453804,2.5754199403385702,1.2769765382948985,-1.4792380071146267,0.7077182271472158,0.9289948013120624,-0.9257377941724138,-1.5906016127828118,0.5475626247454635,0.7464086941754247,1.3550519424061886,-1.8039892613512836,0.757146257281594,1.839837620490048,1.415473020955195,0.42334134237300763,-0.659517167332296,-1.3851348036954347
2017-01-08,-1.2532862824648758,-0.3128091197535604,-0.8166713762449468,0.3746409011709015,0.2769377827273181,-0.789175895600393,3.156653140076409,1.166175588813111,-1.0469201697991952,1.453507044803421,-0.303579750948377,-0.5698980351000175,0.23297950007419627,-0.6167508481025283,-0.3867736189567019,0.6302442435060509,-0.3552846858926999,-0.38996278756650016,0.12350362262657862,-1.2773640616942652,-0.6280891625802082,0.7109331318616366,-0.0626825188129132,0.9086953552295238,4.183634415485537,2.05092133989519,-0.6315547064439133,1.0399849434853536,0.5495052420359922,1.8761371082450116,0.05104626813638608,0.9627369676410977,-1.4934650298516887,1.4510175623703485,0.4041623944773317,-0.3905418798697527,-0.12644182085830832,0.8347071073970127,-0.7206981777166577,-0.622789243441275,1.0207001629769688,-0.04857495651543396,0.014779803199069113,0.9508759524235999,1.4455352544534446,-0.6401920470000906,0.6911035119537107,-0.9986476521796509,0.6903702114153559,-1.4945840881271784,0.4879865931564806,1.4840854968643973,1.2097401418418476,0.8201625244386549,-0.24235593304106343,0.6891147205237409,0.12510945491381276,-1.6305703048615952,-0.7040863720738809,1.7278369122066377,1.3574098217928448,-0.13923716495364902,0.5697015606307667,0.544768267782038,1.8528908434507454,-0.18987680733457343,0.048808245264888285,-1.195158107213051,-0.33120229119392786,0.9066977681071574,0.23010163949999216,-1.714521128254683,0.4571897347687827,-0.7961308221419969
2017-01-09,-0.5729798343285939,-0.4655599863033314,-1.2030553307670269,-1.2741972883398551,0.6236824092046656,-0.9039507884159039,0.49030931199051186,1.3761062820886225,-1.662844242425281,1.3620892540608385,-1.137704973055919,0.05718385164026009,-0.4779058358286439,-0.9714421507344156,0.593379457630235,0.5711050377000861,-1.944045668109147,-1.4590389894347566,1.3289168307104315,-1.9344527009132926,0.3387641645088218,1.0480545657373395,-1.0045781639640459,-0.4087083562017842,0.11799866698532895,0.23584625441697987,0.9744478801824278,1.507828702227778,-1.6012707191546782,0.5874061330720548,-1.353078285161712,-0.1317480316339239,-0.34187226737127735,0.877576000967437,-0.981265085653052,-0.950051564210102,1.1927852248242572,-0.6384883477002047,-1.751822334571044,1.172256577433659,-0.9820688693524257,0.8176081076778037,-0.5319902038388161,1.8261617820686005,-1.324028526443408,-1.3493673411451674,-0.5579643453098397,0.880029394465829,-1.8999812946568184,-0.3470289005896073,0.3818560998620133,1.3029971972871706,1.4080492418282293,0.17757293697118956,0.10923828636209748,1.072160062556933,-0.26421639104768974,-0.43953609588835624,0.4080845514543082,-1.2102840925542868,-2.044520318437759,0.24080701959477188,-0.9456797655986974,0.5972138037038313,1.176092817563012,0.15233371753309125,0.9281547570332701,3.6435435021695732,0.7691716928981843,1.2244963857664868,1.1467500658040666,2.9190462078043073,-0.23536638012800243,-0.7961308221419969
2017-01-10,0.2886544411042729,-1.1526087350924494,-0.9637458025116353,-1.3650293814794274,0.10093014115956267,-1.1193406037861897,-0.9386421917156984,1.7242140856085317,0.27819151122750013,1.2380025255122353,-0.40168388091932183,-0.9190536490413077,-0.10227869412996754,0.48574319700238466,1.7470985433135235,1.1978817311891752,1.0534585590633168,0.09731944978978918,1.6054727376958802,-1.4880028081062024,0.07277763774154096,-0.9733655376599735,-2.9202616673969573,1.4133029190373512,5.567730607095132,0.8480206651742881,1.9098540993920794,0.42370838926019905,0.01390140226999768,1.3777055067529986,0.2655066635149736,0.5632828403692846,-0.24941948960428736,-0.9775351164542082,-0.1398600231677039,0.8854265703658026,1.363486048876544,1.7112967337503677,0.5144773857724004,1.8853564236975708,-1.4908660532818632,-0.03105377679377264,0.15874129216551003,1.8243418536900087,-1.2816663088974634,-0.9636021495081697,1.5762297217249086,0.6394081069839722,-1.675433967115892,-0.833732345298749,-1.4890991377772247,-0.7230624686530197,-0.2539576582418256,-0.32655758001806595,0.49020255106918953,-1.2826000770876949,-0.023848387133314938,0.20976493011883438,1.5920663466404066,-1.084048015980916,0.3668407731287986,-0.618308941345844,0.15105565655963532,0.3207193315493113,-2.5321641129359582,-1.4158099650723601,1.8627697348696766,-0.10778734119501861,-0.2981499128661214,0.585558792375301,-0.3287250182099244,0.8758505467377076,0.45452154136234335,-1.1385749974637631
